Time,MotorVoltage,SupplyVoltage,
2709.3452,0.17,12.3,
2709.3488,0.17,12.3,
2709.3532,0.17,12.3,
2709.3571,0.17,12.3,
2709.3571,0.17,12.3,
2709.3611,0.17,12.3,
2709.3653,0.17,12.3,
2709.369,0.17,12.3,
2709.3733,0.17,12.3,
2709.3768,0.17,12.3,
2709.3811,0.17,12.3,
2709.3851,0.17,12.3,
2709.3893,0.17,12.3,
2709.3935,0.17,12.3,
2709.3972,0.17,12.3,
2709.4012,0.17,12.3,
2709.4049,0.17,12.3,
2709.4091,0.17,12.3,
2709.4135,0.17,12.3,
2709.4169,0.17,12.3,
2709.4211,0.17,12.3,
2709.4211,0.17,12.3,
2709.4252,0.17,12.3,
2709.429,0.17,12.3,
2709.4336,0.17,12.3,
2709.4368,0.17,12.3,
2709.4408,0.17,12.3,
2709.4453,0.17,12.3,
2709.4488,0.17,12.3,
2709.4529,0.17,12.3,
2709.4571,0.17,12.3,
2709.4612,0.17,12.3,
2709.4649,0.17,12.3,
2709.4688,0.17,12.3,
2709.4732,0.17,12.3,
2709.4771,0.17,12.3,
2709.4812,0.17,12.3,
2709.4812,0.17,12.3,
2709.4853,0.17,12.3,
2709.4887,0.17,12.3,
2709.4929,0.17,12.3,
2709.4967,0.17,12.3,
2709.5013,0.17,12.3,
2709.506,0.17,12.3,
2709.5095,0.17,12.3,
2709.5134,0.17,12.3,
2709.5173,0.17,12.3,
2709.5212,0.17,12.3,
2709.5257,0.17,12.3,
2709.5289,0.17,12.3,
2709.5333,0.17,12.3,
2709.5372,0.17,12.3,
2709.5412,0.17,12.3,
2709.5452,0.17,12.25,
2709.5452,0.17,12.25,
2709.5491,0.17,12.175,
2709.5529,0.17,12.125,
2709.5577,0.17,12.125,
2709.5612,0.17,12.125,
2709.5652,0.17,12.125,
2709.5687,0.17,12.125,
2709.5733,0.17,12.15,
2709.5772,0.17,12.15,
2709.5812,0.17,12.15,
2709.5849,0.17,12.15,
2709.5887,0.17,12.15,
2709.5929,0.17,12.15,
2709.5973,0.17,12.175,
2709.6011,0.17,12.175,
2709.605,0.17,12.175,
2709.605,0.17,12.175,
2709.6092,0.17,12.175,
2709.6132,0.17,12.175,
2709.6172,0.17,12.2,
2709.6212,0.17,12.2,
2709.625,0.17,12.2,
2709.6288,0.17,12.2,
2709.633,0.17,12.2,
2709.6373,0.17,12.2,
2709.6426,0.17,12.2,
2709.6452,0.17,12.2,
2709.6492,0.17,12.2,
2709.6531,0.17,12.2,
2709.6572,0.17,12.2,
2709.6572,0.17,12.2,
2709.6613,0.17,12.2,
2709.6652,0.17,12.2,
2709.6689,0.17,12.2,
2709.673,0.17,12.2,
2709.6769,0.17,12.2,
2709.6813,0.17,12.2,
2709.6852,0.17,12.2,
2709.6893,0.17,12.2,
2709.6928,0.17,12.2,
2709.6968,0.17,12.2,
2709.7012,0.17,12.2,
2709.7049,0.17,12.2,
2709.7093,0.17,12.2,
2709.7133,0.17,12.2,
2709.717,0.17,12.2,
2709.7213,0.17,12.2,
2709.7213,0.17,12.2,
2709.7254,0.17,12.2,
2709.7292,0.17,12.2,
2709.7333,0.17,12.2,
2709.7368,0.17,12.2,
2709.7413,0.17,12.2,
2709.7454,0.17,12.2,
2709.7489,0.17,12.225,
2709.7531,0.17,12.225,
2709.7572,0.17,12.2,
2709.7607,0.17,12.2,
2709.7649,0.17,12.2,
2709.7688,0.17,12.225,
2709.7729,0.17,12.225,
2709.7772,0.17,12.225,
2709.7808,0.17,12.225,
2709.7852,0.17,12.225,
2709.7852,0.17,12.225,
2709.7892,0.17,12.225,
2709.7934,0.17,12.225,
2709.7972,0.17,12.225,
2709.8011,0.17,12.225,
2709.8053,0.17,12.225,
2709.8094,0.17,12.225,
2709.8128,0.17,12.225,
2709.8171,0.17,12.225,
2709.8211,0.17,12.225,
2709.8254,0.17,12.225,
2709.8293,0.17,12.2,
2709.833,0.17,12.2,
2709.8368,0.17,12.2,
2709.8408,0.17,12.2,
2709.8454,0.17,12.2,
2709.8454,0.17,12.2,
2709.8492,0.17,12.2,
2709.8532,0.17,12.2,
2709.8572,0.17,12.2,
2709.8613,0.17,12.2,
2709.8654,0.17,12.2,
2709.8692,0.17,12.2,
2709.8734,0.17,12.2,
2709.8768,0.17,12.2,
2709.8809,0.17,12.2,
2709.8852,0.17,12.2,
2709.8889,0.17,12.2,
2709.8932,0.17,12.225,
2709.8971,0.17,12.225,
2709.8971,0.17,12.225,
2709.9013,0.17,12.225,
2709.9052,0.17,12.225,
2709.9089,0.17,12.225,
2709.9134,0.17,12.225,
2709.9171,0.17,12.225,
2709.9211,0.17,12.225,
2709.9253,0.17,12.225,
2709.9293,0.17,12.225,
2709.9333,0.17,12.225,
2709.9371,0.17,12.225,
2709.9411,0.17,12.225,
2709.9453,0.17,12.225,
2709.9488,0.17,12.225,
2709.9529,0.17,12.225,
2709.9572,0.17,12.225,
2709.9572,0.17,12.225,
2709.9612,0.17,12.2,
2709.965,0.17,12.2,
2709.9692,0.17,12.2,
2709.9729,0.17,12.2,
2709.9769,0.17,12.2,
2709.9812,0.17,12.2,
2709.9849,0.17,12.2,
2709.9892,0.17,12.2,
2709.9933,0.17,12.2,
2709.9974,0.17,12.2,
2710.0012,0.17,12.2,
2710.0054,0.17,12.2,
2710.009,0.17,12.2,
2710.0132,0.17,12.2,
2710.0171,0.17,12.2,
2710.021,0.17,12.225,
2710.0253,0.17,12.225,
2710.0292,0.17,12.225,
2710.0333,0.17,12.225,
2710.0333,0.17,12.225,
2710.0369,0.17,12.225,
2710.0413,0.17,12.225,
2710.0453,0.17,12.225,
2710.0492,0.17,12.225,
2710.0533,0.17,12.225,
2710.0573,0.17,12.225,
2710.0612,0.17,12.225,
2710.065,0.17,12.225,
2710.0692,0.17,12.225,
2710.0729,0.17,12.2,
2710.0768,0.17,12.225,
2710.0812,0.17,12.225,
2710.0849,0.17,12.225,
2710.0893,0.17,12.2,
2710.0932,0.17,12.2,
2710.0932,0.17,12.2,
2710.0969,0.17,12.2,
2710.1012,0.17,12.2,
2710.1051,0.17,12.2,
2710.1089,0.17,12.2,
2710.1133,0.17,12.2,
2710.1173,0.17,12.2,
2710.1213,0.17,12.2,
2710.1251,0.17,12.2,
2710.1293,0.17,12.2,
2710.1333,0.17,12.2,
2710.137,0.17,12.2,
2710.142,0.17,12.2,
2710.145,0.17,12.2,
2710.1494,0.17,12.225,
2710.1534,0.17,12.225,
2710.157,0.17,12.225,
2710.157,0.17,12.225,
2710.1612,0.17,12.225,
2710.1649,0.17,12.225,
2710.1692,0.17,12.225,
2710.1733,0.17,12.225,
2710.1772,0.17,12.225,
2710.1811,0.17,12.225,
2710.1853,0.17,12.225,
2710.1888,0.17,12.225,
2710.1931,0.17,12.225,
2710.1969,0.17,12.225,
2710.2013,0.17,12.2,
2710.2053,0.17,12.225,
2710.2092,0.17,12.225,
2710.2092,0.17,12.225,
2710.2134,0.17,12.2,
2710.2172,0.17,12.2,
2710.2212,0.17,12.2,
2710.225,0.17,12.2,
2710.2288,0.17,12.2,
2710.233,0.17,12.2,
2710.2369,0.17,12.2,
2710.2412,0.17,12.2,
2710.2453,0.17,12.2,
2710.2491,0.17,12.2,
2710.2533,0.17,12.2,
2710.2573,0.17,12.2,
2710.2612,0.17,12.2,
2710.265,0.17,12.2,
2710.2693,0.17,12.2,
2710.2733,0.17,12.2,
2710.2733,0.17,12.2,
2710.2772,0.17,12.2,
2710.2811,0.17,12.2,
2710.2853,0.17,12.2,
2710.2893,0.17,12.2,
2710.2933,0.17,12.225,
2710.297,0.17,12.225,
2710.301,0.17,12.225,
2710.3053,0.17,12.225,
2710.3091,0.17,12.225,
2710.3128,0.17,12.2,
2710.3168,0.17,12.2,
2710.3212,0.17,12.2,
2710.325,0.17,12.2,
2710.3294,0.17,12.2,
2710.3334,0.17,12.2,
2710.3334,0.17,12.2,
2710.3369,0.17,12.2,
2710.3412,0.17,12.175,
2710.3449,0.17,12.175,
2710.3492,0.17,12.175,
2710.3532,0.17,12.175,
2710.3573,0.17,12.175,
2710.3609,0.17,12.175,
2710.3654,0.17,12.175,
2710.3692,0.17,12.175,
2710.3732,0.17,12.175,
2710.3773,0.17,12.175,
2710.3812,0.17,12.175,
2710.3852,0.17,12.15,
2710.3892,0.17,12.15,
2710.3932,0.17,12.15,
2710.3969,0.17,12.175,
2710.3969,0.17,12.175,
2710.4013,0.17,12.175,
2710.4053,0.17,12.175,
2710.4093,0.17,12.175,
2710.4129,0.17,12.175,
2710.417,0.17,12.15,
2710.4212,0.17,12.15,
2710.4251,0.17,12.175,
2710.4293,0.17,12.175,
2710.4333,0.17,12.175,
2710.4373,0.17,12.175,
2710.4412,0.17,12.175,
2710.445,0.17,12.175,
2710.4493,0.17,12.175,
2710.4533,0.17,12.15,
2710.4572,0.17,12.15,
2710.4572,0.17,12.15,
2710.4613,0.17,12.125,
2710.4649,0.17,12.1,
2710.4692,0.17,12.1,
2710.4732,0.17,12.1,
2710.4772,0.17,12.075,
2710.4812,0.17,12.075,
2710.485,0.17,12.05,
2710.489,0.17,12.05,
2710.4933,0.17,12.05,
2710.4973,0.17,12.05,
2710.5012,0.17,12.075,
2710.5052,0.17,12.075,
2710.5094,0.17,12.075,
2710.5094,0.17,12.075,
2710.5131,0.17,12.075,
2710.5173,0.17,12.075,
2710.5213,0.17,12.075,
2710.5253,0.17,12.075,
2710.5294,0.17,12.075,
2710.5334,0.17,12.075,
2710.5369,0.17,12.075,
2710.5412,0.17,12.075,
2710.5453,0.17,12.1,
2710.5491,0.17,12.1,
2710.5534,0.17,12.1,
2710.5574,0.17,12.1,
2710.5613,0.17,12.075,
2710.5654,0.17,12.05,
2710.569,0.17,12,
2710.569,0.17,12,
2710.5734,0.17,12,
2710.5774,0.17,11.975,
2710.5814,0.17,11.975,
2710.5854,0.17,11.975,
2710.5894,0.17,11.975,
2710.5933,0.17,11.975,
2710.5973,0.17,11.95,
2710.6014,0.17,11.95,
2710.6054,0.17,11.95,
2710.6093,0.17,11.925,
2710.6133,0.17,11.925,
2710.617,0.17,11.9,
2710.6212,0.17,11.9,
2710.6253,0.17,11.9,
2710.629,0.17,11.9,
2710.6335,0.17,11.9,
2710.6335,0.17,11.9,
2710.6371,0.17,11.9,
2710.6421,0.17,11.9,
2710.645,0.17,11.9,
2710.6495,0.17,11.9,
2710.6534,0.17,11.9,
2710.6574,0.17,11.925,
2710.661,0.17,11.925,
2710.665,0.17,11.925,
2710.6694,0.17,11.925,
2710.673,0.17,11.925,
2710.6773,0.17,11.925,
2710.6813,0.17,11.925,
2710.6854,0.17,11.925,
2710.6854,0.17,11.925,
2710.6893,0.17,11.925,
2710.6934,0.17,11.925,
2710.6973,0.17,11.925,
2710.701,0.17,11.925,
2710.7054,0.17,11.95,
2710.7091,0.17,11.925,
2710.7134,0.17,11.925,
2710.7173,0.17,11.925,
2710.7213,0.17,11.95,
2710.7251,0.17,11.925,
2710.7293,0.17,11.925,
2710.7334,0.17,11.925,
2710.7374,0.17,11.9,
2710.741,0.17,11.9,
2710.7449,0.17,11.875,
2710.7492,0.17,11.875,
2710.7492,0.17,11.875,
2710.753,0.17,11.875,
2710.7573,0.17,11.875,
2710.761,0.17,11.875,
2710.7654,0.17,11.875,
2710.7694,0.17,11.875,
2710.773,0.17,11.875,
2710.7769,0.17,11.875,
2710.7812,0.17,11.875,
2710.785,0.17,11.9,
2710.7889,0.17,11.9,
2710.7934,0.17,11.9,
2710.7973,0.17,11.9,
2710.7973,0.17,11.9,
2710.8013,0.17,11.9,
2710.8053,0.17,11.9,
2710.8091,0.17,11.9,
2710.8134,0.17,11.9,
2710.8173,-2.91,11.825,
2710.8208,-4.18,11.575,
2710.8249,-4.84,10.95,
2710.8292,-5.69,10.4,
2710.8332,-6.72,10,
2710.8372,-7.22,9.725,
2710.8413,-5.88,9.5,
2710.8451,-5.63,9.575,
2710.849,-5.23,9.95,
2710.8531,-8.44,10.475,
2710.8573,-8.6,10.825,
2710.8609,-5.66,10.975,
2710.8609,-5.66,10.975,
2710.8655,-5.18,11.225,
2710.869,-4.76,11.5,
2710.8734,-8.2,11.675,
2710.8771,-4.39,11.625,
2710.8809,-3.99,11.325,
2710.8852,-3.76,11.2,
2710.8895,-3.53,11.325,
2710.8933,-3.26,11.55,
2710.8974,-2.98,11.575,
2710.9013,-2.77,11.575,
2710.9053,-2.46,11.5,
2710.9094,-2.43,11.475,
2710.9132,0.22,11.45,
2710.9173,-2.02,11.325,
2710.9213,-2.02,11.2,
2710.9213,-2.02,11.2,
2710.9253,-1.8,11.15,
2710.9293,-1.56,11.2,
2710.9329,-1.46,11.25,
2710.9374,-1.32,11.275,
2710.9413,-1.3,11.225,
2710.9453,-1.17,11.15,
2710.949,-1.07,11.2,
2710.9534,-1.06,11.325,
2710.9573,-0.86,11.3,
2710.961,-0.71,11.075,
2710.9653,-0.61,11.025,
2710.969,-0.64,11.2,
2710.9734,-0.75,11.375,
2710.9774,-3.76,11.35,
2710.9813,-0.42,11.175,
2710.9853,-0.36,11.075,
2710.9853,-0.36,11.075,
2710.9893,-0.23,11.2,
2710.9934,-0.62,11.35,
2710.9974,-3.27,11.25,
2711.0014,-0.31,11.025,
2711.0051,-0.1,10.95,
2711.0095,-0.21,11.1,
2711.0133,-0.8,11.275,
2711.017,-2.42,11.3,
2711.0212,0.18,11.05,
2711.0254,0.13,10.925,
2711.0293,0.23,11.05,
2711.0332,-0.57,11.2,
2711.0369,0.79,11.175,
2711.0413,0.46,10.875,
2711.0452,0.77,10.7,
2711.0452,0.77,10.7,
2711.0493,0.8,10.825,
2711.0533,-0.8,11.025,
2711.0572,1.18,11.1,
2711.0611,1.19,11.175,
2711.0651,1.08,11.175,
2711.0689,3.64,11.15,
2711.0734,4.14,11,
2711.0774,3.91,10.825,
2711.0814,1.28,10.675,
2711.0853,1.25,10.65,
2711.0894,1.54,10.825,
2711.0933,0.21,11,
2711.097,1.53,11.125,
2711.1017,1.54,11.125,
2711.1051,1.5,11.1,
2711.1093,0.18,11.2,
2711.1093,0.18,11.2,
2711.1131,0.13,11.325,
2711.1172,-2.12,11.35,
2711.1214,1.28,11.225,
2711.1254,1.59,11.075,
2711.1293,0.01,11.075,
2711.1334,-0.12,11.15,
2711.137,-2.58,11.175,
2711.1428,-1.2,11.15,
2711.1453,1.02,11.125,
2711.1494,2.22,11.025,
2711.1533,0.42,11.025,
2711.1571,1.42,11.1,
2711.1613,-1.81,11.25,
2711.1651,2.22,11.25,
2711.1693,2.08,11.175,
2711.1693,2.08,11.175,
2711.1731,0.26,11.15,
2711.1773,1.98,11.1,
2711.1813,2.3,11.075,
2711.1854,2.06,11.05,
2711.1891,1.86,11.025,
2711.1934,-0.87,11,
2711.1973,-1.87,10.875,
2711.2014,2.22,10.825,
2711.2054,2.08,10.95,
2711.2093,2,11.05,
2711.2134,1.87,11.15,
2711.2173,-0.91,11.225,
2711.2213,1.84,11.175,
2711.2213,1.84,11.175,
2711.225,1.78,11.125,
2711.229,1.97,11.2,
2711.2333,1.67,11.275,
2711.2373,-0.98,11.325,
2711.2414,2.26,11.325,
2711.2449,1.9,11.25,
2711.2494,2.21,11.225,
2711.253,1.88,11.25,
2711.2574,-0.77,11.3,
2711.2612,2.01,11.325,
2711.2653,2.74,11.3,
2711.2693,2.45,11.25,
2711.2733,2.06,11.25,
2711.2772,-0.58,11.3,
2711.2812,2.75,11.375,
2711.2851,3.34,11.375,
2711.2851,3.34,11.375,
2711.2893,2.92,11.325,
2711.2931,2.77,11.275,
2711.2974,0.22,11.3,
2711.3013,-3.22,11.4,
2711.3054,3.01,11.45,
2711.3094,3.11,11.4,
2711.3134,2.89,11.375,
2711.3173,-0.14,11.35,
2711.3213,3.17,11.425,
2711.3253,2.88,11.425,
2711.3293,3.17,11.4,
2711.3333,3.43,11.4,
2711.337,3.2,11.475,
2711.3413,2.88,11.5,
2711.345,3.4,11.55,
2711.3493,2.86,11.55,
2711.3493,2.86,11.55,
2711.3533,1.56,11.525,
2711.3573,1.34,11.475,
2711.3613,-3.16,11.375,
2711.3655,2.9,11.35,
2711.3693,2.68,11.375,
2711.3733,1.22,11.425,
2711.3774,1.03,11.475,
2711.3813,-0.19,11.55,
2711.3853,3.26,11.6,
2711.3895,3.87,11.55,
2711.3935,2.22,11.475,
2711.397,0.01,11.475,
2711.397,0.01,11.475,
2711.4011,0.11,11.55,
2711.4054,3.64,11.6,
2711.4092,4.01,11.55,
2711.4134,3.93,11.5,
2711.4174,1.3,11.45,
2711.4211,4.34,11.525,
2711.4251,4.1,11.6,
2711.4293,4.1,11.575,
2711.4333,3.49,11.55,
2711.4372,6.63,11.55,
2711.4413,3.92,11.55,
2711.4453,4,11.575,
2711.4494,3.73,11.65,
2711.4531,6.33,11.675,
2711.4573,6.53,11.625,
2711.4612,3.44,11.5,
2711.4612,3.44,11.5,
2711.4654,4.31,11.5,
2711.4692,3.79,11.6,
2711.4734,6.4,11.65,
2711.477,6.65,11.6,
2711.4813,2.01,11.525,
2711.4851,1.45,11.55,
2711.4894,3.34,11.7,
2711.4933,3.13,11.8,
2711.4973,2.97,11.775,
2711.5011,5.28,11.8,
2711.5055,4.79,11.775,
2711.5091,3.4,11.575,
2711.5131,3.13,11.425,
2711.5173,2.98,11.425,
2711.5211,5.96,11.625,
2711.5211,5.96,11.625,
2711.5254,2.9,11.7,
2711.5292,2.73,11.65,
2711.5334,2.55,11.65,
2711.5373,2.46,11.775,
2711.5414,2.48,11.9,
2711.5453,-4.65,11.95,
2711.5494,2.81,11.9,
2711.5534,2.84,11.675,
2711.5573,2.7,11.575,
2711.5614,5.12,11.65,
2711.5654,5.4,11.8,
2711.5691,1.94,11.725,
2711.5734,1.85,11.725,
2711.5773,2.05,11.825,
2711.5814,4.86,12,
2711.5814,4.86,12,
2711.5854,5.07,12,
2711.5893,1.72,11.9,
2711.593,1.76,11.825,
2711.5974,1.82,11.9,
2711.6014,1.61,12,
2711.6051,1.76,12,
2711.6094,1.46,11.9,
2711.6134,1.3,11.875,
2711.6173,1.29,11.925,
2711.621,1.29,12.025,
2711.6253,0.04,12.075,
2711.629,3.28,12.075,
2711.6334,1.28,11.95,
2711.6373,1.4,11.875,
2711.6428,1.42,11.925,
2711.6454,2.29,11.95,
2711.6454,2.29,11.95,
2711.6495,1.26,11.9,
2711.6534,0.94,11.875,
2711.6572,0.9,11.9,
2711.6611,1.11,11.95,
2711.6655,1.11,12,
2711.6693,3.5,12,
2711.6733,1.14,11.95,
2711.6773,1.03,11.925,
2711.6812,1.04,11.95,
2711.6852,1.05,11.975,
2711.6893,0.86,12,
2711.6934,0.91,12.025,
2711.6974,1.46,12.05,
2711.6974,1.46,12.05,
2711.7014,1.49,12.025,
2711.705,0.09,12.025,
2711.7091,1.06,12,
2711.7134,1.06,12,
2711.7173,0.86,12,
2711.7213,0.83,11.975,
2711.7254,1.02,11.975,
2711.7293,0.81,11.975,
2711.7332,0.85,12,
2711.7374,1.11,12,
2711.7411,1,12,
2711.7454,1.03,11.975,
2711.7493,-0.2,11.975,
2711.7534,0.87,11.975,
2711.7571,0.9,11.975,
2711.7613,1.08,11.975,
2711.7613,1.08,11.975,
2711.7654,0.09,11.975,
2711.7693,0.03,11.975,
2711.7733,1.06,12,
2711.7774,1.07,11.975,
2711.7811,0.94,11.95,
2711.7852,1.04,11.95,
2711.7894,-0.17,11.975,
2711.7933,1.14,11.975,
2711.7974,1.09,11.975,
2711.8012,0.9,11.95,
2711.8054,1.1,11.95,
2711.8093,0.04,11.95,
2711.8135,0.83,11.975,
2711.8173,0.87,11.975,
2711.8212,3.61,11.9,
2837.5293,0,12.35,
2837.5332,0,12.35,
2837.5368,0,12.35,
2837.5412,0,12.35,
2837.5448,0,12.35,
2837.5489,0,12.35,
2837.5527,0,12.35,
2837.5572,0,12.35,
2837.5612,0,12.35,
2837.5652,0,12.35,
2837.5692,0,12.35,
2837.5732,0,12.35,
2837.5772,0,12.35,
2837.5772,0,12.35,
2837.5812,0,12.35,
2837.5853,0,12.35,
2837.5888,0,12.35,
2837.5932,0,12.35,
2837.5972,0,12.35,
2837.6012,0,12.35,
2837.6047,0,12.35,
2837.6092,0,12.35,
2837.6132,0,12.35,
2837.6172,0,12.35,
2837.6205,0,12.35,
2837.6248,0,12.35,
2837.6292,0,12.35,
2837.6292,0,12.35,
2837.6331,0,12.35,
2837.6372,0,12.35,
2837.6412,0,12.35,
2837.6453,0,12.35,
2837.6495,0,12.35,
2837.6528,0,12.35,
2837.6572,0,12.35,
2837.6606,0,12.35,
2837.6649,0,12.35,
2837.6691,0,12.35,
2837.6732,0,12.325,
2837.6772,0,12.325,
2837.6812,0,12.325,
2837.6851,0,12.325,
2837.6892,0,12.325,
2837.6892,0,12.325,
2837.6932,0,12.325,
2837.6965,0,12.325,
2837.7012,0,12.325,
2837.7053,0,12.325,
2837.7087,0,12.325,
2837.7132,0,12.325,
2837.7172,0,12.325,
2837.7205,0,12.325,
2837.7248,0,12.325,
2837.7287,0,12.325,
2837.7325,0,12.325,
2837.7371,0,12.325,
2837.7407,0,12.325,
2837.7407,0,12.325,
2837.7453,0,12.325,
2837.7488,0,12.325,
2837.7532,0,12.325,
2837.7572,0,12.325,
2837.7612,0,12.325,
2837.7652,0,12.325,
2837.7687,0,12.325,
2837.7733,0,12.325,
2837.7772,0,12.325,
2837.7812,0,12.325,
2837.7852,0,12.325,
2837.7892,0,12.325,
2837.7925,0,12.325,
2837.7972,0,12.325,
2837.8005,0,12.325,
2837.8049,0,12.325,
2837.8049,0,12.325,
2837.8085,0,12.325,
2837.8129,0,12.325,
2837.8168,0,12.325,
2837.8212,0,12.325,
2837.8252,0,12.325,
2837.8285,0,12.325,
2837.8332,0,12.325,
2837.8365,0,12.325,
2837.8412,0,12.325,
2837.8453,0,12.325,
2837.8492,0,12.325,
2837.8532,0,12.35,
2837.8572,0,12.325,
2837.8572,0,12.325,
2837.8612,0,12.325,
2837.8652,0,12.325,
2837.8689,0,12.325,
2837.8732,0,12.325,
2837.8765,0,12.325,
2837.8812,0,12.325,
2837.8845,0,12.325,
2837.8892,0,12.325,
2837.8933,0,12.325,
2837.8972,0,12.325,
2837.9013,0,12.325,
2837.9052,0,12.325,
2837.9088,0,12.325,
2837.9125,0,12.325,
2837.9165,0,12.325,
2837.9165,0,12.325,
2837.9212,0,12.325,
2837.9252,0,12.325,
2837.9287,0,12.325,
2837.9332,0,12.35,
2837.9372,0,12.35,
2837.9412,0,12.325,
2837.9453,0,12.325,
2837.9492,0,12.325,
2837.9532,0,12.325,
2837.9572,0,12.325,
2837.9609,0,12.325,
2837.9652,0,12.325,
2837.9691,0,12.35,
2837.9732,0,12.35,
2837.9773,0,12.35,
2837.9805,0,12.35,
2837.9805,0,12.35,
2837.9852,0,12.35,
2837.989,0,12.35,
2837.9933,0,12.35,
2837.9965,0,12.35,
2838.0005,0,12.35,
2838.0052,0,12.35,
2838.0087,0,12.35,
2838.0129,0,12.35,
2838.0173,0,12.35,
2838.0205,0,12.35,
2838.0251,0,12.35,
2838.0288,0,12.35,
2838.0331,0,12.35,
2838.037,0,12.35,
2838.0412,0,12.35,
2838.0445,0,12.35,
2838.0445,0,12.35,
2838.0492,0,12.35,
2838.0532,0,12.35,
2838.0572,0,12.35,
2838.0609,0,12.35,
2838.0652,0,12.35,
2838.0685,0,12.35,
2838.0725,0,12.35,
2838.0772,0,12.35,
2838.0808,0,12.35,
2838.0845,0,12.35,
2838.0885,0,12.35,
2838.0925,0,12.35,
2838.0972,0,12.35,
2838.1012,0,12.35,
2838.1053,0,12.35,
2838.1053,0,12.35,
2838.1092,0,12.35,
2838.1125,0,12.35,
2838.1173,0,12.35,
2838.1212,0,12.35,
2838.1253,0,12.35,
2838.1285,0,12.35,
2838.1328,0,12.35,
2838.1365,0,12.35,
2838.1405,0,12.35,
2838.1451,0,12.35,
2838.1502,0,12.35,
2838.1532,0,12.35,
2838.1566,0,12.35,
2838.1566,0,12.35,
2838.1613,0,12.35,
2838.1645,0,12.35,
2838.1692,0,12.35,
2838.1725,0,12.35,
2838.1772,0,12.35,
2838.1812,0,12.35,
2838.1848,0,12.35,
2838.1892,0,12.35,
2838.1933,0,12.35,
2838.1965,0,12.35,
2838.2012,0,12.35,
2838.2052,0,12.35,
2838.2093,0,12.35,
2838.2132,0,12.35,
2838.2172,0,12.35,
2838.2207,0,12.35,
2838.2207,0,12.35,
2838.2245,0,12.35,
2838.2292,0,12.35,
2838.2332,0,12.35,
2838.2372,0,12.35,
2838.2412,0,12.35,
2838.2445,0,12.35,
2838.2485,0,12.35,
2838.2525,0,12.35,
2838.2565,0,12.35,
2838.2605,0,12.35,
2838.2652,0,12.35,
2838.2685,0,12.35,
2838.2728,0,12.325,
2838.2773,0,12.325,
2838.2812,0,12.325,
2838.2812,0,12.325,
2838.2845,0,12.325,
2838.2892,0,12.325,
2838.2925,0,12.325,
2838.2972,0,12.325,
2838.3009,0,12.325,
2838.3052,0,12.325,
2838.3092,0,12.325,
2838.3132,0,12.325,
2838.3172,0,12.325,
2838.3212,0,12.325,
2838.3253,0,12.325,
2838.3292,0,12.325,
2838.3333,0,12.325,
2838.3333,0,12.325,
2838.3372,0,12.325,
2838.3412,0,12.325,
2838.3449,0,12.325,
2838.3487,0,12.325,
2838.3532,0,12.325,
2838.3569,0,12.325,
2838.3612,0,12.325,
2838.3647,0,12.325,
2838.3687,0,12.325,
2838.3725,0,12.325,
2838.3772,0,12.325,
2838.3812,0,12.325,
2838.3852,0,12.325,
2838.3892,0,12.325,
2838.3932,0,12.325,
2838.3932,0,12.325,
2838.3965,0,12.325,
2838.4012,0,12.325,
2838.4052,0,12.325,
2838.4085,0,12.325,
2838.4133,0,12.325,
2838.4169,0,12.325,
2838.4212,0,12.325,
2838.4253,0,12.325,
2838.4292,0,12.35,
2838.4332,0,12.35,
2838.4372,0,12.325,
2838.4411,0,12.325,
2838.4452,0,12.325,
2838.4492,0,12.325,
2838.4532,0,12.325,
2838.4572,0,12.325,
2838.4572,0,12.325,
2838.4611,0,12.325,
2838.4653,0,12.325,
2838.4691,0,12.325,
2838.4725,0,12.325,
2838.4772,0,12.325,
2838.4811,0,12.325,
2838.4853,0,12.325,
2838.4891,0,12.325,
2838.4932,0,12.325,
2838.4972,0,12.325,
2838.5012,0,12.325,
2838.5054,0,12.325,
2838.5092,0,12.325,
2838.5092,0,12.325,
2838.5127,0,12.325,
2838.5173,0,12.325,
2838.5208,0,12.325,
2838.5253,0,12.325,
2838.5292,0,12.325,
2838.5334,0,12.325,
2838.5373,0,12.325,
2838.5413,0,12.325,
2838.5453,0,12.325,
2838.5493,0,12.325,
2838.5533,0,12.325,
2838.5573,0,12.325,
2838.5614,0,12.325,
2838.5652,0,12.325,
2838.5688,0,12.325,
2838.5733,0,12.35,
2838.5772,0,12.35,
2838.5812,0,12.35,
2838.5812,0,12.35,
2838.5854,0,12.35,
2838.5893,0,12.35,
2838.5934,0,12.35,
2838.5968,0,12.35,
2838.6013,0,12.35,
2838.6046,0,12.35,
2838.6093,0,12.35,
2838.6126,0,12.35,
2838.6173,0,12.35,
2838.6206,0,12.35,
2838.6246,0,12.35,
2838.6293,0,12.35,
2838.6333,0,12.35,
2838.6374,0,12.35,
2838.6406,0,12.35,
2838.6406,0,12.35,
2838.6455,0,12.35,
2838.6503,0,12.35,
2838.653,0,12.35,
2838.6574,0,12.35,
2838.6609,0,12.35,
2838.6649,0,12.35,
2838.6693,0,12.35,
2838.6731,0,12.35,
2838.6773,0,12.35,
2838.6813,0,12.35,
2838.6853,0,12.35,
2838.6893,0,12.35,
2838.6933,0,12.35,
2838.6933,0,12.35,
2838.6973,0,12.35,
2838.7013,0,12.35,
2838.7053,0,12.35,
